id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,isAdult,releaseDate,startYear,endYear,runtimeMinutes,genres,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,averageRating,numVotes,metascore
tt6391108,https://www.imdb.com/title/tt6391108/,Big Fan,Big Fan,tvSeries,Celebrities compete against their biggest fans on a game show.,https://m.media-amazon.com/images/M/MV5BNWYxMzU0MDctMzRmNS00NTVkLThhNmYtODAxMDY4ZDFlNDkwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWYxMzU0MDctMzRmNS00NTVkLThhNmYtODAxMDY4ZDFlNDkwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWYxMzU0MDctMzRmNS00NTVkLThhNmYtODAxMDY4ZDFlNDkwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWYxMzU0MDctMzRmNS00NTVkLThhNmYtODAxMDY4ZDFlNDkwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2017-01-09,2017,2017.0,,"['Comedy', 'Game-Show', 'Reality-TV']","['Comedy', 'Game Show', 'Reality TV']",['US'],,['en'],,"[{'id': 'co0477521', 'name': 'Banijay Studios North America'}]",,,4.8,65.0,
tt3180122,https://www.imdb.com/title/tt3180122/,John G. Avildsen: King of the Underdogs,John G. Avildsen: King of the Underdogs,movie,An examination of the Oscar-winning director who brought to life some of cinema's most beloved motion pictures.,https://m.media-amazon.com/images/M/MV5BY2M5MDI5ZWUtNjdlMC00NDA3LTgyNDUtYzQwMjI3MTgwNjQ3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BY2M5MDI5ZWUtNjdlMC00NDA3LTgyNDUtYzQwMjI3MTgwNjQ3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2M5MDI5ZWUtNjdlMC00NDA3LTgyNDUtYzQwMjI3MTgwNjQ3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2M5MDI5ZWUtNjdlMC00NDA3LTgyNDUtYzQwMjI3MTgwNjQ3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=vbVZrSnnY4M,Not Rated,False,2017-08-01,2017,,78.0,['Documentary'],['Documentary'],['US'],,['en'],"['Los Angeles, California, USA']","[{'id': 'co0287742', 'name': 'AJ16 Entertainment'}]",,,7.6,192.0,
tt1648190,https://www.imdb.com/title/tt1648190/,The Dark Tower,The Dark Tower,movie,A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.,https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=GjwfqXTebIY,PG-13,False,2017-08-04,2017,,95.0,"['Action', 'Adventure', 'Drama']","['Dark Fantasy', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Western']",['US'],"['https://www.facebook.com/TheDarkTower/', 'https://www.instagram.com/darktowermovie/']",['en'],"['Cape Town Film Studios, Cape Town, Western Cape, South Africa']","[{'id': 'co0050868', 'name': 'Columbia Pictures'}, {'id': 'co0026545', 'name': 'Sony Pictures Releasing'}, {'id': 'co0194736', 'name': 'Media Rights Capital (MRC)'}]",60000000.0,113231078.0,5.6,156339.0,34.0
tt5816346,https://www.imdb.com/title/tt5816346/,Stand Up to Cancer,Stand Up to Cancer,tvSpecial,"An annual, televised charity event to raise money for cancer research.",https://m.media-amazon.com/images/M/MV5BMTY5NTgwODM4Ml5BMl5BanBnXkFtZTgwNDE1MDEwMDI@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY5NTgwODM4Ml5BMl5BanBnXkFtZTgwNDE1MDEwMDI@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY5NTgwODM4Ml5BMl5BanBnXkFtZTgwNDE1MDEwMDI@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY5NTgwODM4Ml5BMl5BanBnXkFtZTgwNDE1MDEwMDI@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,TV-PG,False,2016-09-09,2016,,60.0,['Talk-Show'],['Talk Show'],['US'],,['en'],"['Walt Disney Concert Hall - 111 S. Grand Avenue, Downtown, Los Angeles, California, USA']","[{'id': 'co0104239', 'name': 'Done and Dusted Productions'}]",,,6.4,32.0,
tt6408336,https://www.imdb.com/title/tt6408336/,Rock the Troops,Rock the Troops,tvSpecial,,https://m.media-amazon.com/images/M/MV5BM2FmNWQxNzYtMGVhZC00YzUwLWFmMzctMzg2OTZmNjQzM2YxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BM2FmNWQxNzYtMGVhZC00YzUwLWFmMzctMzg2OTZmNjQzM2YxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2FmNWQxNzYtMGVhZC00YzUwLWFmMzctMzg2OTZmNjQzM2YxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2FmNWQxNzYtMGVhZC00YzUwLWFmMzctMzg2OTZmNjQzM2YxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2016-12-13,2016,,,['Music'],['Music'],['US'],['http://www.spike.com/shows/rock-the-troops'],['en'],"[""Joint Base Pearl Harbor-Hickam, O'ahu, Hawaii, USA""]","[{'id': 'co0585475', 'name': 'Casey Patterson Entertainment'}]",,,5.1,14.0,
tt6198486,https://www.imdb.com/title/tt6198486/,The 50th Annual CMA Awards,The 50th Annual CMA Awards,tvSpecial,,https://m.media-amazon.com/images/M/MV5BN2NlY2ZkMDAtNDY5My00YTZiLWI0MzAtMTFlODdlZGRkZTY0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2NlY2ZkMDAtNDY5My00YTZiLWI0MzAtMTFlODdlZGRkZTY0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NlY2ZkMDAtNDY5My00YTZiLWI0MzAtMTFlODdlZGRkZTY0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NlY2ZkMDAtNDY5My00YTZiLWI0MzAtMTFlODdlZGRkZTY0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2016-11-02,2016,,180.0,['Music'],['Music'],['US'],['http://www.cmaworld.com/'],['en'],"['Bridgestone Arena, Nashville, Tennessee, USA']",[],,,7.6,29.0,
tt32028245,https://www.imdb.com/title/tt32028245/,The Actor's Side with Pete Hammond,The Actor's Side with Pete Hammond,tvSeries,Pete Hammond of Deadline Hollywood sits down with the cream of the crop in the acting world for comprehensive discourse on their careers and creative processes.,https://m.media-amazon.com/images/M/MV5BOGUxNDEzY2MtMjQ1My00Y2IwLTk4YjQtNzExMGRkNGFlOWJkXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOGUxNDEzY2MtMjQ1My00Y2IwLTk4YjQtNzExMGRkNGFlOWJkXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGUxNDEzY2MtMjQ1My00Y2IwLTk4YjQtNzExMGRkNGFlOWJkXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGUxNDEzY2MtMjQ1My00Y2IwLTk4YjQtNzExMGRkNGFlOWJkXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,,2016,,,['Talk-Show'],['Talk Show'],['US'],['https://youtube.com/playlist?list=PL92AHplewosMKAbo2LD8Zox2SYljuHAGk&si=kXhUmlRbUypq5WFh'],['en'],,"[{'id': 'co0863788', 'name': 'Deadline Hollywood'}]",,,,,
tt1124037,https://www.imdb.com/title/tt1124037/,Free State of Jones,Free State of Jones,movie,A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,https://m.media-amazon.com/images/M/MV5BMTA4NTYyMTcwNTFeQTJeQWpwZ15BbWU4MDI0NTg0MDkx.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTA4NTYyMTcwNTFeQTJeQWpwZ15BbWU4MDI0NTg0MDkx._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTA4NTYyMTcwNTFeQTJeQWpwZ15BbWU4MDI0NTg0MDkx._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTA4NTYyMTcwNTFeQTJeQWpwZ15BbWU4MDI0NTg0MDkx._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=3EMkxEKKSQI,R,False,2016-06-24,2016,,139.0,"['Action', 'Biography', 'Drama']","['Action', 'Biography', 'Drama', 'History', 'War', 'Western']",['US'],"['https://www.facebook.com/freestate/', 'http://stxmovies.com/freestateofjones/']",['en'],"['Buckner Mansion, New Orleans, Louisiana, USA']","[{'id': 'co0316867', 'name': 'Route One Entertainment'}, {'id': 'co0506124', 'name': 'Vendian Entertainment'}, {'id': 'co0235528', 'name': 'Bluegrass Films'}]",50000000.0,25035950.0,6.9,68453.0,53.0
tt3470600,https://www.imdb.com/title/tt3470600/,Sing,Sing,movie,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.",https://m.media-amazon.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Zvjmt4pwtdg,PG,False,2016-12-21,2016,,108.0,"['Animation', 'Comedy', 'Family']","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Animation', 'Comedy', 'Family', 'Musical']","['JP', 'US']","['http://www.facebook.com/SingMovie', 'http://www.singmovie.com/']","['en', 'ja']","['Illumination Entertainment - 1805 Colorado Avenue, Santa Monica, California, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0221986', 'name': 'Illumination Entertainment'}, {'id': 'co0169264', 'name': 'Dentsu'}]",75000000.0,634338409.0,7.1,214352.0,59.0
tt1800302,https://www.imdb.com/title/tt1800302/,Gold,Gold,movie,"Kenny Wells, a prospector desperate for a lucky break, teams up with a similarly eager geologist and sets off on a journey to find gold in the uncharted jungle of Indonesia.",https://m.media-amazon.com/images/M/MV5BNzI1NjI5OTUyM15BMl5BanBnXkFtZTgwOTM4NzY2MDI@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzI1NjI5OTUyM15BMl5BanBnXkFtZTgwOTM4NzY2MDI@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzI1NjI5OTUyM15BMl5BanBnXkFtZTgwOTM4NzY2MDI@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzI1NjI5OTUyM15BMl5BanBnXkFtZTgwOTM4NzY2MDI@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=VXSrDNFG8Xw,R,False,2017-01-27,2016,,120.0,"['Biography', 'Crime', 'Drama']","['Jungle Adventure', 'True Crime', 'Biography', 'Crime', 'Drama', 'Mystery']",['US'],['http://gold-film.com/'],"['en', 'id']",['Indonesia'],"[{'id': 'co1031934', 'name': 'Black Bear'}, {'id': 'co0377076', 'name': 'Boies Schiller Entertainment'}, {'id': 'co0230125', 'name': 'Hwy61'}]",20000000.0,14880939.0,6.7,74494.0,49.0
tt4302938,https://www.imdb.com/title/tt4302938/,Kubo and the Two Strings,Kubo and the Two Strings,movie,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Pz49Ml_rB34,PG,False,2016-08-19,2016,,101.0,"['Action', 'Adventure', 'Animation']","['Adventure Epic', 'Fantasy Epic', 'Quest', 'Samurai', 'Stop Motion Animation', 'Sword & Sorcery', 'Action', 'Adventure', 'Animation', 'Family']","['GB', 'US']","['https://www.facebook.com/KuboTheMovie/', 'http://www.kubo-film.de/']",['en'],,"[{'id': 'co0042399', 'name': 'Focus Features'}, {'id': 'co0154810', 'name': 'Laika Entertainment'}]",60000000.0,76249438.0,7.7,147423.0,84.0
tt5070048,https://www.imdb.com/title/tt5070048/,IMDb Asks,IMDb Asks,tvSeries,IMDb Asks gets the answers to the burning questions fans have for Hollywood's best and brightest.,https://m.media-amazon.com/images/M/MV5BMTY1MjE0MTk4NF5BMl5BanBnXkFtZTgwNzEzNjY0NzE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY1MjE0MTk4NF5BMl5BanBnXkFtZTgwNzEzNjY0NzE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1MjE0MTk4NF5BMl5BanBnXkFtZTgwNzEzNjY0NzE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1MjE0MTk4NF5BMl5BanBnXkFtZTgwNzEzNjY0NzE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2015-10-01,2015,2015.0,,['Talk-Show'],['Talk Show'],['US'],,['en'],,"[{'id': 'co0699104', 'name': 'IMDb Originals'}, {'id': 'co0047972', 'name': 'IMDb'}]",,,7.1,201.0,
tt11859078,https://www.imdb.com/title/tt11859078/,The American Cinematheque Tribute to Reese Witherspoon,The American Cinematheque Tribute to Reese Witherspoon,tvSpecial,,,[],,,False,2015-10-30,2015,,,,,['US'],,['en'],,"[{'id': 'co0066998', 'name': 'The American Cinematheque'}]",,,,,
tt5087172,https://www.imdb.com/title/tt5087172/,Think It Up,Think It Up,tvSpecial,"A variety show featuring celebrities, dedicated to ThinkItUp (.org), an educational fund-raiser for students and teachers.",https://m.media-amazon.com/images/M/MV5BNjU3MmFjOTQtZGM4NS00M2U2LTg4YTQtY2IyMWIyNTNmNTdlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNjU3MmFjOTQtZGM4NS00M2U2LTg4YTQtY2IyMWIyNTNmNTdlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNjU3MmFjOTQtZGM4NS00M2U2LTg4YTQtY2IyMWIyNTNmNTdlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNjU3MmFjOTQtZGM4NS00M2U2LTg4YTQtY2IyMWIyNTNmNTdlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2015-09-11,2015,,,['Music'],['Music'],['US'],['http://www.thinkitup.org/'],['en'],,[],,,,,
tt4459236,https://www.imdb.com/title/tt4459236/,The Friars Club Super Bowl Roast of Terry Bradshaw,The Friars Club Super Bowl Roast of Terry Bradshaw,tvSpecial,,https://m.media-amazon.com/images/M/MV5BMTQ2NDMzNDk4Nl5BMl5BanBnXkFtZTgwMDczODI5NTE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NDMzNDk4Nl5BMl5BanBnXkFtZTgwMDczODI5NTE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NDMzNDk4Nl5BMl5BanBnXkFtZTgwMDczODI5NTE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NDMzNDk4Nl5BMl5BanBnXkFtZTgwMDczODI5NTE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2015-01-30,2015,,,"['Comedy', 'Sport']","['Comedy', 'Sport']",['US'],['http://www.friarsclub.com/'],['en'],,"[{'id': 'co0523434', 'name': 'MBM Entertainment'}, {'id': 'co0523432', 'name': 'Oly Films'}, {'id': 'co0523433', 'name': 'Phoenix International Productions'}]",,,7.8,13.0,
tt3450900,https://www.imdb.com/title/tt3450900/,The Sea of Trees,The Sea of Trees,movie,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,https://m.media-amazon.com/images/M/MV5BNDMyMTY0ODg2MV5BMl5BanBnXkFtZTgwNzI3OTY2OTE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDMyMTY0ODg2MV5BMl5BanBnXkFtZTgwNzI3OTY2OTE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDMyMTY0ODg2MV5BMl5BanBnXkFtZTgwNzI3OTY2OTE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDMyMTY0ODg2MV5BMl5BanBnXkFtZTgwNzI3OTY2OTE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=PQvC9V1eLsE,PG-13,False,2016-08-26,2015,,110.0,"['Drama', 'Fantasy', 'Mystery']","['Drama', 'Fantasy', 'Mystery', 'Thriller']",['US'],"['http://www.theseaoftrees-movie.com/', 'http://tsuiokunomori.jp/']","['en', 'ja']","['Mount Fuji, Shizuoka, Japan']","[{'id': 'co0355965', 'name': 'Bloom'}, {'id': 'co0313933', 'name': 'Netter Productions'}, {'id': 'co0353060', 'name': 'Waypoint Entertainment'}]",25000000.0,906995.0,6.1,19850.0,23.0
tt32246098,https://www.imdb.com/title/tt32246098/,Bustle: YouTube Channel,Bustle: YouTube Channel,tvSeries,"Celebrity discussions, lifestyle tips, and inspiring stories brought to you by Bustle magazine.",https://m.media-amazon.com/images/M/MV5BYmEzMTI0OTAtOGNhZS00ZTczLTg3ZDktNjJiYjc4NGMxYjEwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYmEzMTI0OTAtOGNhZS00ZTczLTg3ZDktNjJiYjc4NGMxYjEwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYmEzMTI0OTAtOGNhZS00ZTczLTg3ZDktNjJiYjc4NGMxYjEwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYmEzMTI0OTAtOGNhZS00ZTczLTg3ZDktNjJiYjc4NGMxYjEwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,,2014,,,"['Short', 'Talk-Show']","['Short', 'Talk Show']",['US'],['http://bustle.com/'],,,"[{'id': 'co0908699', 'name': 'Bustle Digital Group (BDG)'}]",,,,,
tt4172224,https://www.imdb.com/title/tt4172224/,Interstellar: Nolan's Odyssey,Interstellar: Nolan's Odyssey,tvMovie,A travel through the stars and the space with the Nolan's Interstellar and how you can see it.,https://m.media-amazon.com/images/M/MV5BZGYzMGY0ZjctNDY3ZC00MDEzLTgzN2YtYWM1OTQyOTI1NDMxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGYzMGY0ZjctNDY3ZC00MDEzLTgzN2YtYWM1OTQyOTI1NDMxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGYzMGY0ZjctNDY3ZC00MDEzLTgzN2YtYWM1OTQyOTI1NDMxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGYzMGY0ZjctNDY3ZC00MDEzLTgzN2YtYWM1OTQyOTI1NDMxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2014-11-05,2014,,23.0,['Documentary'],['Documentary'],['GB'],['http://www.sky.com/tv/channel/skymovies'],['en'],,"[{'id': 'co0169100', 'name': 'Sky Movies'}]",,,7.0,248.0,
tt4415360,https://www.imdb.com/title/tt4415360/,The Science of Interstellar,The Science of Interstellar,movie,"The Science of Christopher Nolan's Sci-Fi, Interstellar.",https://m.media-amazon.com/images/M/MV5BZDU5NTJkMjQtNGYyZC00NjYwLWJlNWMtODk5NDI5MDE3NDJiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDU5NTJkMjQtNGYyZC00NjYwLWJlNWMtODk5NDI5MDE3NDJiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDU5NTJkMjQtNGYyZC00NjYwLWJlNWMtODk5NDI5MDE3NDJiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDU5NTJkMjQtNGYyZC00NjYwLWJlNWMtODk5NDI5MDE3NDJiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=7yxaUi8LIzE,,False,2015-03-31,2014,,51.0,['Documentary'],['Documentary'],['US'],['http://blogs.discovery.com/inscider/2014/10/the-science-of-interstellar.html'],['en'],,"[{'id': 'co0055120', 'name': 'Gemini Productions'}]",,,7.1,709.0,
tt3410698,https://www.imdb.com/title/tt3410698/,The 2014 Film Independent Spirit Awards,The 2014 Film Independent Spirit Awards,tvSpecial,,https://m.media-amazon.com/images/M/MV5BMTU1NDMyODQ5OF5BMl5BanBnXkFtZTgwMzgxMjMyMTE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTU1NDMyODQ5OF5BMl5BanBnXkFtZTgwMzgxMjMyMTE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU1NDMyODQ5OF5BMl5BanBnXkFtZTgwMzgxMjMyMTE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU1NDMyODQ5OF5BMl5BanBnXkFtZTgwMzgxMjMyMTE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2014-03-01,2014,,,,,['US'],,['en'],,"[{'id': 'co0018904', 'name': 'Film Independent'}]",,,6.3,58.0,
